Date,Ticker,Compound,Positive,Negative,Neutral,Sentiment Signal
2020-09-11,XLM,0.0,0.0,0.0,1.0,0
2020-09-10,XLM,0.0,0.0,0.0,1.0,0
2020-09-09,XLM,0.0,0.0,0.0,1.0,0
2020-09-08,XLM,-0.7184,0.041,0.194,0.764,-1
2020-09-07,XLM,0.0,0.0,0.0,1.0,0
2020-09-06,XLM,0.2023,0.153,0.0,0.847,1
2020-09-05,XLM,0.6077,0.355,0.0,0.645,1
2020-09-04,XLM,0.0,0.0,0.0,1.0,0
2020-09-03,XLM,0.0,0.0,0.0,1.0,0
2020-09-02,XLM,0.0,0.0,0.0,1.0,0
2020-09-01,XLM,0.25,0.077,0.0,0.923,1
2020-08-31,XLM,-0.25385,0.0,0.0525,0.9475,-1
2020-08-30,XLM,0.4389,0.126,0.0,0.874,1
2020-08-29,XLM,0.4215,0.318,0.0,0.682,1
2020-08-28,XLM,0.0,0.0,0.0,1.0,0
2020-08-27,XLM,0.4019,0.124,0.0,0.876,1
2020-08-26,XLM,0.6124,0.179,0.0,0.821,1
2020-08-25,XLM,0.0,0.0,0.0,1.0,0
2020-08-24,XLM,0.0,0.0,0.0,1.0,0
2020-08-23,XLM,0.0,0.0,0.0,1.0,0
2020-08-22,XLM,0.0,0.0,0.0,1.0,0
2020-08-21,XLM,0.0,0.0,0.0,1.0,0
2020-08-20,XLM,0.0,0.0,0.0,1.0,0
2020-08-19,XLM,0.0,0.0,0.0,1.0,0
2020-08-18,XLM,0.5423,0.184,0.0,0.816,1
2020-08-17,XLM,0.9081,0.226,0.0,0.774,1
2020-08-16,XLM,0.0772,0.094,0.082,0.824,1
2020-08-15,XLM,-0.4033,0.043,0.1325,0.825,-1
2020-08-14,XLM,0.0,0.0,0.0,1.0,0
2020-08-13,XLM,0.0,0.0,0.0,1.0,0
2020-08-12,XLM,0.7351,0.187,0.0,0.813,1
2020-08-11,XLM,0.3753,0.1305,0.0,0.8694999999999999,1
2020-08-10,XLM,0.0,0.0,0.0,1.0,0
2020-08-09,XLM,0.0,0.0,0.0,1.0,0
2020-08-08,XLM,0.1779,0.082,0.0,0.918,1
2020-08-07,XLM,0.5719,0.129,0.0,0.871,1
2020-08-06,XLM,0.5574,0.18,0.0,0.82,1
2020-08-05,XLM,0.0,0.0,0.0,1.0,0
2020-08-04,XLM,0.296,0.239,0.0,0.761,1
2020-08-03,XLM,0.0,0.0,0.0,1.0,0
2020-08-02,XLM,0.34,0.103,0.0,0.897,1
