Date,Open_XXBTZ,High_XXBTZ,Low_XXBTZ,Close_XXBTZ,Vol_XXBTZ
2020-12-15 18:00:00,19439.5,21577.4,19302.4,21378.1,11843.67879736
2020-12-16 18:00:00,21361.7,23751.0,21264.4,22826.2,18993.44181470
2020-12-17 18:00:00,22811.8,23317.1,22308.2,23130.5,6050.93755165
2020-12-18 18:00:00,23132.8,24288.2,22800.0,23871.5,6255.12780310
2020-12-19 18:00:00,23871.5,24297.7,23084.9,23480.7,5876.10037185
2020-12-20 18:00:00,23480.8,24090.0,21885.6,22716.1,10783.18264979
2020-12-21 18:00:00,22724.6,23837.0,22354.2,23828.2,5728.00766789
2020-12-22 18:00:00,23823.0,24080.0,22629.2,23226.7,8830.55195551
2020-12-23 18:00:00,23225.5,23750.0,22723.0,23718.6,4800.52521058
2020-12-24 18:00:00,23718.7,24777.7,23410.8,24698.6,6178.77951455
2020-12-25 18:00:00,24703.8,26800.0,24500.0,26441.2,9648.05536731
2020-12-26 18:00:00,26442.2,28353.2,25634.6,26251.4,14257.99861732
2020-12-27 18:00:00,26238.0,27460.9,26056.4,27029.5,7871.34149982
2020-12-28 18:00:00,27028.9,27400.0,25850.0,27376.2,8698.45260361
2020-12-29 18:00:00,27376.2,28972.1,27346.0,28879.9,10428.39122144
2020-12-30 18:00:00,28880.0,29291.7,27844.0,28959.2,7612.52438637
2020-12-31 18:00:00,28959.4,29670.0,28672.3,29398.9,5856.86897657
2021-01-01 18:00:00,29398.7,33245.0,29028.7,32238.8,19615.91350889
2021-01-02 18:00:00,32215.4,34771.0,32002.0,33082.7,12135.92577129
2021-01-03 18:00:00,33082.7,33652.3,27920.0,32048.0,16125.62840498
2021-01-04 18:00:00,32047.9,34499.0,29910.5,34050.0,10982.67553728
2021-01-05 18:00:00,34049.7,36989.0,33373.4,36876.7,12345.59200165
2021-01-06 18:00:00,36873.4,40376.9,36201.0,39489.0,16175.89556871
2021-01-07 18:00:00,39489.0,41989.0,36618.0,40666.7,14072.21903592
2021-01-08 18:00:00,40644.2,41418.0,38765.2,40569.8,4742.31817034
